player,team,position,active_2026,started_first_wc,starts_last3,recent_starter,minutes,matches,goals,assists,shots,sot,fouls,fouled,yellow,red,goals_per90,assists_per90,shots_per90,sot_per90,fouls_per90,yellow_per90,g_per_sh
Alejandro Baena,Spain,MF,True,False,0,False,284.0,5,0.0,0.0,3.138,1.608,1.193,0.728,0.488,0.0,0.0,0.0,2.686,1.377,1.022,0.418,0.0
Aleix García,Spain,MF,True,False,0,False,126.0,3,0.0,0.0,0.488,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.782,0.0,0.565,0.0,0.0
Samu Aghehowa,Spain,FW,True,False,0,False,73.0,2,0.0,0.0,1.546,0.705,0.0,0.488,0.0,0.0,0.0,0.0,4.711,2.149,0.0,0.0,0.0
Pablo Barrios,Spain,MF,True,False,0,False,65.0,3,0.0,0.0,0.353,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.33,0.0,1.13,0.0,0.0
Robin Le Normand,Spain,DF,True,False,0,False,161.0,2,0.0,0.652,0.3,0.0,0.0,0.3,0.0,0.0,0.0,1.129,0.519,0.0,0.0,0.0,0.0
Daniel Vivian,Spain,DF,True,False,0,False,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gustaf Nilsson,Sweden,FW,True,False,1,False,88.0,2,0.51,0.0,1.377,1.377,0.0,0.867,0.0,0.0,1.144,0.0,3.088,3.088,0.0,0.0,0.37
Viktor Gyökeres,Sweden,FW,True,True,2,True,609.0,7,4.508,1.6,11.632,7.226,2.401,4.197,0.0,0.0,1.086,0.385,2.802,1.74,0.578,0.0,0.388
Mattias Svanberg,Sweden,FW,True,False,1,False,254.0,7,1.6,0.433,3.428,2.015,0.415,2.088,0.0,0.0,1.081,0.293,2.316,1.361,0.28,0.0,0.467
Gustav Lundgren,Sweden,MF,True,False,0,False,99.0,2,0.488,0.0,0.976,0.488,0.488,0.488,0.0,0.0,0.878,0.0,1.757,0.878,0.878,0.0,0.5
Yasin Ayari,Sweden,MF,True,True,3,True,653.0,9,3.2,0.676,4.685,3.876,7.522,4.437,0.415,0.0,0.734,0.155,1.075,0.889,1.725,0.095,0.683
Alexander Isak,Sweden,FW,True,True,2,True,406.0,7,2.034,3.2,6.873,5.103,2.499,1.201,0.255,0.0,0.7,1.101,2.365,1.756,0.86,0.088,0.296
Anthony Elanga,Sweden,FW,True,False,1,False,431.0,8,0.676,0.0,2.129,1.696,0.829,4.208,0.0,0.0,0.301,0.0,0.948,0.755,0.369,0.0,0.317
Gustaf Lagerbielke,Sweden,DF,True,True,3,True,668.0,9,0.676,0.488,2.056,0.676,3.476,3.855,0.3,0.0,0.147,0.106,0.447,0.147,0.755,0.065,0.329
Benjamin Nygren,Sweden,FW,True,True,2,True,472.0,7,0.415,1.25,1.34,0.415,4.54,2.092,0.0,0.0,0.12,0.361,0.387,0.12,1.311,0.0,0.31
Kristoffer Nordfeldt,Sweden,GK,True,True,2,True,366.0,4,0.0,0.574,0.0,0.0,0.0,0.676,0.574,0.0,0.0,0.169,0.0,0.0,0.0,0.169,0.0
Isak Hien,Sweden,DF,True,True,3,True,596.0,8,0.0,0.0,0.574,0.0,4.6,4.625,0.0,0.0,0.0,0.0,0.154,0.0,1.231,0.0,0.0
Victor Lindelöf,Sweden,DF,True,True,1,False,477.0,6,0.0,0.0,1.953,0.0,4.802,1.351,0.0,0.0,0.0,0.0,0.51,0.0,1.255,0.0,0.0
Jesper Karlström,Sweden,MF,True,True,2,True,474.0,7,0.0,0.0,0.0,0.0,6.977,0.415,1.09,0.0,0.0,0.0,0.0,0.0,1.931,0.302,0.0
Alexander Bernhardsson,Sweden,MF,True,True,2,True,482.0,8,0.0,0.0,2.557,1.537,1.207,4.965,0.255,0.0,0.0,0.0,0.785,0.472,0.371,0.078,0.0
Gabriel Gudmundsson,Sweden,DF,True,True,2,True,623.0,9,0.0,0.0,1.148,0.0,5.811,8.121,0.0,0.0,0.0,0.0,0.296,0.0,1.497,0.0,0.0
Elliot Stroud,Sweden,MF,True,False,0,False,51.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Bergvall,Sweden,MF,True,False,1,False,267.0,7,0.0,1.6,1.849,0.676,3.251,1.891,0.676,0.0,0.0,1.031,1.191,0.435,2.094,0.435,0.0
Daniel Svensson,Sweden,MF,True,False,2,True,612.0,10,0.0,0.0,0.433,0.0,2.629,4.541,0.0,0.0,0.0,0.0,0.138,0.0,0.837,0.0,0.0
Carl Starfelt,Sweden,DF,True,False,0,False,265.0,4,0.0,0.0,1.55,0.574,0.676,1.148,0.0,0.0,0.0,0.0,0.919,0.34,0.4,0.0,0.0
Eric Smith,Sweden,DF,True,False,1,False,71.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taha Abdi Ali,Sweden,MF,True,False,0,False,26.0,1,0.0,0.51,0.0,0.0,0.0,0.51,0.0,0.0,0.0,3.462,0.0,0.0,0.0,0.0,0.0
Besfort Zeneli,Sweden,MF,True,False,0,False,209.0,5,0.0,0.0,2.088,0.0,0.903,3.252,0.488,0.0,0.0,0.0,1.841,0.0,0.796,0.43,0.0
Hjalmar Ekdal,Sweden,DF,True,False,0,False,121.0,3,0.0,0.0,0.0,0.0,0.688,0.0,0.433,0.0,0.0,0.0,0.0,0.0,1.495,0.942,0.0
Jacob Widell Zetterström,Sweden,GK,True,False,1,False,180.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Herman Johansson,Sweden,DF,True,False,1,False,183.0,3,0.0,0.0,0.0,0.0,1.441,0.0,0.488,0.0,0.0,0.0,0.0,0.0,1.378,0.467,0.0
Ken Sema,Sweden,MF,True,False,0,False,209.0,5,0.0,0.0,0.0,0.0,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526,0.0,0.0
Sebastian Nanasi,Sweden,MF,True,False,0,False,90.0,2,0.0,0.0,0.0,0.0,0.433,0.255,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0
Emil Krafth,Sweden,DF,True,False,0,False,89.0,2,0.0,0.0,0.0,0.0,0.998,0.0,0.255,0.0,0.0,0.0,0.0,0.0,2.373,0.606,0.0
Roony Bardghji,Sweden,FW,True,False,0,False,122.0,3,0.0,0.0,0.353,0.353,0.841,0.0,0.0,0.0,0.0,0.0,0.618,0.618,1.473,0.0,0.0
Isac Lidberg,Sweden,FW,True,False,0,False,102.0,2,0.0,0.0,0.488,0.488,0.976,0.488,0.0,0.0,0.0,0.0,0.898,0.898,1.796,0.0,0.0
Emil Forsberg,Sweden,MF,True,False,0,False,64.0,2,0.0,0.0,0.0,0.0,0.415,0.488,0.415,0.0,0.0,0.0,0.0,0.0,1.23,1.23,0.0
Viktor Johansson,Sweden,GK,True,False,0,False,270.0,3,0.0,0.0,0.0,0.0,0.415,0.3,0.415,0.0,0.0,0.0,0.0,0.0,0.389,0.389,0.0
Emil Holm,Sweden,DF,True,False,0,False,68.0,2,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anton Salétros,Sweden,MF,True,False,0,False,160.0,3,0.0,0.0,0.764,0.0,0.862,0.0,0.255,0.0,0.0,0.0,1.486,0.0,1.676,0.495,0.0
Robin Olsen,Sweden,GK,True,False,0,False,90.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Larsson,Sweden,MF,True,False,0,False,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joël Monteiro,Switzerland,FW,True,False,0,False,52.0,2,0.313,0.0,0.313,0.313,0.0,0.313,0.0,0.0,1.6,0.0,1.6,1.6,0.0,0.0,1.0
Christian Fassnacht,Switzerland,MF,True,False,0,False,65.0,4,0.433,0.0,0.867,0.867,0.0,0.0,0.0,0.0,1.351,0.0,2.701,2.701,0.0,0.0,0.5
Breel Embolo,Switzerland,FW,True,True,2,True,701.0,9,3.016,0.0,8.435,5.612,4.895,7.786,0.0,0.0,0.742,0.0,2.074,1.38,1.204,0.0,0.358
Dan Ndoye,Switzerland,MF,True,True,3,True,636.0,9,1.926,0.415,13.896,7.229,2.66,11.654,0.415,0.0,0.567,0.122,4.09,2.128,0.783,0.122,0.139
Johan Manzambi,Switzerland,MF,True,False,2,True,399.0,10,0.715,0.0,4.863,1.636,2.754,3.706,0.0,0.0,0.33,0.0,2.244,0.755,1.271,0.0,0.147
Granit Xhaka,Switzerland,MF,True,True,3,True,711.0,9,1.148,0.823,5.689,2.055,2.199,4.336,0.51,0.0,0.271,0.195,1.344,0.486,0.52,0.121,0.202
Ruben Vargas,Switzerland,MF,True,False,0,False,467.0,7,0.488,0.67,1.666,0.788,3.327,0.555,0.0,0.0,0.262,0.359,0.894,0.423,1.785,0.0,0.293
Nico Elvedi,Switzerland,DF,True,True,3,True,779.0,10,0.255,0.0,2.207,0.607,5.27,2.042,0.0,0.0,0.057,0.0,0.492,0.135,1.175,0.0,0.115
Gregor Kobel,Switzerland,GK,True,True,2,True,720.0,8,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Zakaria,Switzerland,MF,True,True,2,True,256.0,6,0.0,0.0,2.11,1.6,2.034,1.257,1.6,0.0,0.0,0.0,0.918,0.696,0.884,0.696,0.0
Manuel Akanji,Switzerland,DF,True,True,3,True,787.0,10,0.0,0.0,2.333,1.6,2.943,0.823,0.81,0.0,0.0,0.0,0.513,0.352,0.647,0.178,0.0
Ricardo Rodríguez,Switzerland,DF,True,True,2,True,665.0,9,0.0,0.0,0.3,0.0,3.755,0.555,0.0,0.0,0.0,0.0,0.075,0.0,0.935,0.0,0.0
Michel Aebischer,Switzerland,MF,True,True,3,True,457.0,8,0.0,0.433,2.936,2.088,3.112,2.714,0.0,0.0,0.0,0.145,0.979,0.696,1.038,0.0,0.0
Remo Freuler,Switzerland,MF,True,True,3,True,606.0,8,0.0,0.555,0.353,0.0,4.475,3.277,0.0,0.0,0.0,0.154,0.098,0.0,1.24,0.0,0.0
Rubén Vargas,Switzerland,FW,True,True,2,True,124.0,2,0.0,0.0,3.2,1.6,1.6,6.833,0.0,0.0,0.0,0.0,1.974,0.987,0.987,0.0,0.0
Fabian Rieder,Switzerland,FW,True,False,0,False,430.0,9,0.0,0.255,1.305,0.255,2.314,3.064,0.0,0.0,0.0,0.123,0.629,0.123,1.116,0.0,0.0
Zeki Amdouni,Switzerland,FW,True,False,1,False,125.0,3,0.0,0.0,1.377,0.433,0.433,5.163,0.0,0.0,0.0,0.0,1.711,0.539,0.539,0.0,0.0
Miro Muheim,Switzerland,DF,True,False,0,False,164.0,7,0.0,0.728,0.786,0.353,0.0,0.728,0.0,0.0,0.0,0.886,0.956,0.429,0.0,0.0,0.0
Ardon Jashari,Switzerland,MF,True,False,0,False,161.0,5,0.0,0.0,1.6,0.0,0.802,0.368,0.0,0.0,0.0,0.0,1.962,0.0,0.983,0.0,0.0
Silvan Widmer,Switzerland,DF,True,False,1,False,547.0,9,0.0,0.313,0.67,0.255,1.245,0.3,0.0,0.0,0.0,0.133,0.284,0.108,0.529,0.0,0.0
Djibril Sow,Switzerland,MF,True,False,0,False,319.0,7,0.0,0.488,0.433,0.0,1.086,1.691,0.0,0.0,0.0,0.328,0.291,0.0,0.729,0.0,0.0
Aurèle Amenda,Switzerland,DF,True,False,0,False,92.0,3,0.0,0.0,0.0,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0
Cédric Itten,Switzerland,FW,True,False,0,False,36.0,2,0.0,0.0,1.454,0.433,0.944,0.0,0.0,0.0,0.0,0.0,7.668,2.287,4.978,0.0,0.0
Eray Cömert,Switzerland,DF,True,False,0,False,95.0,4,0.0,0.0,0.313,0.0,0.368,0.0,0.0,0.0,0.0,0.0,0.749,0.0,0.881,0.0,0.0
Noah Okafor,Switzerland,FW,True,False,0,False,11.0,1,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0.0,8.182,8.182,0.0
Yvon Mvogo,Switzerland,GK,True,False,1,False,135.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Keller,Switzerland,GK,True,False,0,False,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Jaquez,Switzerland,DF,True,False,0,False,104.0,3,0.0,0.0,0.0,0.0,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0
Vincent Sierro,Switzerland,MF,True,False,0,False,57.0,2,0.0,0.0,0.368,0.0,0.368,0.0,0.0,0.0,0.0,0.0,1.63,0.0,1.63,0.0,0.0
Alvyn Sanches,Switzerland,MF,True,False,0,False,73.0,2,0.0,0.0,0.0,0.0,0.313,0.368,0.0,0.0,0.0,0.0,0.0,0.0,1.112,0.0,0.0
Andi Zeqiri,Switzerland,FW,True,False,0,False,22.0,2,0.0,0.0,0.488,0.0,0.0,0.488,0.0,0.0,0.0,0.0,4.119,0.0,0.0,0.0,0.0
Isaac Schmidt,Switzerland,DF,True,False,0,False,43.0,2,0.0,0.0,0.0,0.0,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.586,0.0,0.0
Simon Sohm,Switzerland,MF,True,False,0,False,15.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Bajrami,Switzerland,DF,True,False,0,False,13.0,1,0.0,0.0,0.0,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923,0.0,0.0
Omar Rekik,Tunisia,DF,True,True,3,True,278.0,3,1.6,0.0,2.11,1.6,0.433,2.034,0.0,0.0,0.619,0.0,0.816,0.619,0.168,0.0,0.758
Firas Chaouat,Tunisia,FW,True,False,1,False,219.0,5,0.51,0.0,2.004,0.944,2.081,0.51,0.51,0.0,0.409,0.0,1.606,0.756,1.668,0.409,0.255
Elias Achouri,Tunisia,FW,True,False,1,False,368.0,6,0.627,0.0,2.737,2.227,2.213,2.909,0.0,0.0,0.319,0.0,1.394,1.135,1.127,0.0,0.229
Ismael Gharbi,Tunisia,FW,True,False,2,True,319.0,7,0.434,0.0,3.557,0.434,3.731,2.245,1.454,0.51,0.24,0.0,1.966,0.24,2.062,0.803,0.122
Ali Abdi,Tunisia,DF,True,True,2,True,574.0,6,0.369,0.313,2.625,0.369,10.136,3.829,0.0,0.0,0.096,0.081,0.682,0.096,2.634,0.0,0.14
Montassar Talbi,Tunisia,DF,True,True,3,True,668.0,7,0.369,0.0,3.422,0.369,1.681,0.0,0.0,0.0,0.084,0.0,0.781,0.084,0.384,0.0,0.108
Ellyes Skhiri,Tunisia,MF,True,True,3,True,650.0,7,0.313,0.0,1.334,0.824,1.549,0.313,0.0,0.0,0.077,0.0,0.328,0.203,0.381,0.0,0.235
Abdelmouhib Chamakh,Tunisia,GK,True,True,3,True,278.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yan Valery,Tunisia,DF,True,True,2,True,547.0,6,0.0,0.0,0.0,0.0,9.712,1.06,0.434,0.0,0.0,0.0,0.0,0.0,2.793,0.125,0.0
Amine Ben Hmida,Tunisia,DF,True,True,2,True,156.0,2,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rani Khedira,Tunisia,MF,True,True,2,True,165.0,2,0.0,0.0,0.0,0.0,1.6,0.433,1.6,0.0,0.0,0.0,0.0,0.0,0.855,0.855,0.0
Hannibal Mejbri,Tunisia,MF,True,True,2,True,519.0,6,0.0,2.282,4.916,1.257,1.669,11.676,0.51,0.0,0.0,0.642,1.382,0.353,0.469,0.143,0.0
Elias Saad,Tunisia,FW,True,True,1,False,189.0,4,0.0,0.51,2.857,0.51,0.313,4.577,0.313,0.0,0.0,0.281,1.576,0.281,0.173,0.173,0.0
Anis Ben Slimane,Tunisia,MF,True,True,2,True,174.0,3,0.0,0.0,0.433,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0
Mohamed Belhadj Mahmoud,Tunisia,MF,True,False,1,False,175.0,5,0.0,0.0,0.51,0.51,2.041,0.0,0.51,0.0,0.0,0.0,0.427,0.427,1.708,0.427,0.0
Sebastian Tounekti,Tunisia,FW,True,False,0,False,200.0,6,0.0,0.0,0.369,0.0,2.901,1.257,0.0,0.0,0.0,0.0,0.305,0.0,2.404,0.0,0.0
Adem Arous,Tunisia,DF,True,False,1,False,79.0,1,0.0,0.0,0.0,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,1.139,0.0,0.0
Khalil Ayari,Tunisia,FW,True,False,1,False,77.0,2,0.0,0.0,0.0,0.0,1.53,2.474,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0
Hazem Mastouri,Tunisia,FW,True,False,1,False,314.0,5,0.0,0.0,0.313,0.0,1.681,3.651,0.0,0.0,0.0,0.0,0.211,0.0,1.132,0.0,0.0
Mortadha Ben Ouanes,Tunisia,MF,True,False,0,False,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayan Elloumi,Tunisia,FW,True,False,0,False,47.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aymen Dahmen,Tunisia,GK,True,False,0,False,390.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dylan Bronn,Tunisia,DF,True,False,0,False,282.0,4,0.0,0.0,0.313,0.313,1.571,1.051,0.51,0.0,0.0,0.0,0.265,0.265,1.327,0.431,0.0
Ferjani Sassi,Tunisia,MF,True,False,0,False,329.0,4,0.0,0.0,0.682,0.313,2.895,0.824,0.0,0.0,0.0,0.0,0.45,0.207,1.912,0.0,0.0
Yassine Meriah,Tunisia,DF,True,False,0,False,108.0,1,0.0,0.0,0.51,0.0,1.531,0.0,0.51,0.0,0.0,0.0,0.833,0.0,2.5,0.833,0.0
Mohamed Ali Ben Romdhane,Tunisia,MF,True,False,0,False,133.0,4,0.0,0.0,0.313,0.0,1.475,0.313,0.51,0.0,0.0,0.0,0.54,0.0,2.543,0.88,0.0
Mohamed Ben Ali,Tunisia,MF,True,False,0,False,9.0,1,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Naïm Sliti,Tunisia,FW,True,False,0,False,26.0,1,0.0,0.0,0.0,0.0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923,0.0,0.0
Seifeddine Jaziri,Tunisia,FW,True,False,0,False,26.0,1,0.0,0.0,0.434,0.434,0.434,0.434,0.0,0.0,0.0,0.0,3.462,3.462,3.462,0.0,0.0
Houssem Teka,Tunisia,MF,True,False,0,False,9.0,1,0.0,0.0,0.0,0.0,0.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
Can Uzun,Türkiye,MF,True,False,1,False,112.0,3,0.433,0.433,1.466,0.433,0.867,1.454,0.0,0.0,0.815,0.815,2.756,0.815,1.63,0.0,0.296
Deniz Gül,Türkiye,FW,True,False,2,True,224.0,6,0.922,0.0,1.432,0.922,2.43,0.676,0.488,0.0,0.691,0.0,1.073,0.691,1.821,0.366,0.644
Yunus Akgün,Türkiye,MF,True,False,1,False,238.0,5,0.863,0.0,1.806,1.373,1.6,1.041,1.6,0.0,0.58,0.0,1.214,0.923,1.075,1.075,0.478
Barış Alper Yılmaz,Türkiye,FW,True,True,2,True,375.0,7,0.944,0.0,2.43,2.43,4.469,3.455,0.0,0.0,0.352,0.0,0.907,0.907,1.668,0.0,0.388
Salih Özcan,Türkiye,MF,True,False,1,False,246.0,8,0.488,0.0,0.488,0.488,2.174,3.331,0.488,0.0,0.341,0.0,0.341,0.341,1.517,0.341,1.0
İrfan Can Kahveci,Türkiye,MF,True,False,1,False,188.0,5,0.3,0.433,1.521,1.221,1.454,0.51,0.574,0.0,0.316,0.458,1.606,1.29,1.535,0.606,0.197
Kenan Yıldız,Türkiye,MF,True,False,0,False,557.0,7,0.952,0.0,4.315,2.235,1.09,1.384,0.0,0.0,0.282,0.0,1.28,0.663,0.323,0.0,0.221
Merih Demiral,Türkiye,DF,True,True,1,False,562.0,8,0.705,0.0,3.249,0.705,1.967,2.463,0.488,0.0,0.193,0.0,0.888,0.193,0.538,0.133,0.217
Kerem Aktürkoğlu,Türkiye,FW,True,True,1,False,614.0,8,0.676,0.0,8.203,3.405,1.964,6.279,1.602,0.0,0.168,0.0,2.042,0.848,0.489,0.399,0.082
Ferdi Kadıoğlu,Türkiye,DF,True,True,1,False,545.0,8,0.574,0.0,3.048,0.574,0.0,1.936,0.0,0.0,0.14,0.0,0.743,0.14,0.0,0.0,0.188
Orkun Kökçü,Türkiye,MF,True,True,3,True,504.0,9,0.433,1.164,5.67,1.897,0.867,8.945,0.0,0.0,0.127,0.341,1.663,0.556,0.254,0.0,0.076
Hakan Çalhanoğlu,Türkiye,MF,True,True,1,False,589.0,9,0.415,1.305,8.34,4.584,3.458,3.956,0.676,0.0,0.1,0.314,2.007,1.103,0.832,0.163,0.05
Zeki Çelik,Türkiye,DF,True,True,2,True,564.0,8,0.3,0.0,2.92,2.92,3.907,4.21,0.676,0.0,0.077,0.0,0.746,0.746,0.999,0.173,0.103
Arda Güler,Türkiye,MF,True,True,2,True,675.0,9,0.3,1.684,14.5,6.599,2.533,10.753,0.925,0.0,0.066,0.369,3.178,1.446,0.555,0.203,0.021
Uğurcan Çakır,Türkiye,GK,True,True,2,True,727.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0
Abdülkerim Bardakcı,Türkiye,DF,True,True,2,True,682.0,8,0.0,0.353,3.399,2.11,3.022,4.43,0.415,0.0,0.0,0.077,0.747,0.464,0.664,0.091,0.0
İsmail Yüksek,Türkiye,MF,True,True,2,True,585.0,7,0.0,0.0,3.931,0.353,7.704,3.392,1.09,0.0,0.0,0.0,0.973,0.087,1.907,0.27,0.0
Mert Müldür,Türkiye,DF,True,False,1,False,433.0,9,0.0,0.0,2.199,0.488,1.201,3.164,0.0,0.0,0.0,0.0,0.965,0.214,0.527,0.0,0.0
Ozan Kabak,Türkiye,DF,True,False,2,True,226.0,4,0.0,0.0,0.0,0.0,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
Eren Elmalı,Türkiye,DF,True,False,2,True,274.0,5,0.0,0.433,0.0,0.0,0.353,0.863,0.0,0.0,0.0,0.355,0.0,0.0,0.289,0.0,0.0
Oğuz Aydın,Türkiye,FW,True,False,1,False,309.0,6,0.0,0.733,0.867,0.433,0.733,0.0,0.3,0.0,0.0,0.589,0.697,0.348,0.589,0.241,0.0
Altay Bayındır,Türkiye,GK,True,False,1,False,153.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0
Çağlar Söyüncü,Türkiye,DF,True,False,1,False,153.0,2,0.0,0.0,0.0,0.0,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.0,0.0
Samet Akaydın,Türkiye,DF,True,False,0,False,282.0,5,0.0,0.0,0.433,0.433,0.574,0.488,0.0,0.0,0.0,0.0,0.284,0.284,0.376,0.0,0.0
Kaan Ayhan,Türkiye,DF,True,False,0,False,66.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demir Ege Tıknaz,Türkiye,MF,True,False,0,False,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhammed Şengezer,Türkiye,GK,True,False,0,False,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aral Şimşir,Türkiye,MF,True,False,0,False,28.0,1,0.0,0.0,0.433,0.433,0.433,0.433,0.0,0.0,0.0,0.0,3.214,3.214,3.214,0.0,0.0
Yusuf Sarı,Türkiye,FW,True,False,0,False,19.0,2,0.0,0.0,0.415,0.415,0.0,0.0,0.0,0.0,0.0,0.0,4.091,4.091,0.0,0.0,0.0
Mustafa Eskihellaç,Türkiye,DF,True,False,0,False,12.0,1,0.0,0.0,0.0,0.0,0.488,0.0,0.488,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0
Atakan Karazor,Türkiye,MF,True,False,0,False,21.0,2,0.0,0.0,0.488,0.0,0.83,0.0,0.0,0.0,0.0,0.0,4.58,0.0,7.786,0.0,0.0
Yusuf Akçiçek,Türkiye,DF,True,False,0,False,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Agyemang,USA,FW,True,False,0,False,19.0,1,0.313,0.0,0.626,0.313,0.313,0.0,0.0,0.0,4.737,0.0,9.474,4.737,4.737,0.0,0.5
Giovanni Reyna,USA,FW,True,False,1,False,206.0,6,1.826,0.266,2.336,2.336,2.526,4.143,0.493,0.0,2.112,0.308,2.702,2.702,2.922,0.57,0.782
Folarin Balogun,USA,FW,True,True,2,True,499.0,9,4.023,0.0,9.682,6.239,0.944,7.583,0.266,0.0,1.497,0.0,3.602,2.321,0.351,0.099,0.416
Haji Wright,USA,FW,True,False,0,False,137.0,3,0.385,0.0,0.741,0.548,0.356,0.266,0.0,0.0,1.139,0.0,2.192,1.622,1.053,0.0,0.519
Diego Luna,USA,MF,True,False,0,False,173.0,4,0.266,0.0,0.814,0.622,0.266,0.385,0.0,0.0,0.637,0.0,1.949,1.489,0.637,0.0,0.327
Tanner Tessmann,USA,MF,True,False,0,False,302.0,5,0.266,0.0,0.579,0.266,1.198,0.656,0.0,0.0,0.351,0.0,0.763,0.351,1.579,0.0,0.459
Christian Pulišić,USA,FW,True,True,3,True,339.0,8,0.433,2.034,1.881,0.433,4.169,1.792,0.0,0.0,0.225,1.055,0.976,0.225,2.163,0.0,0.231
Antonee Robinson,USA,DF,True,True,3,True,305.0,5,0.51,0.313,1.192,0.823,1.968,0.433,0.0,0.0,0.198,0.122,0.463,0.32,0.765,0.0,0.428
Sergiño Dest,USA,MF,True,True,3,True,317.0,5,0.433,0.266,1.454,0.433,0.51,0.719,0.0,0.0,0.192,0.118,0.645,0.192,0.226,0.0,0.298
Alexander Freeman,USA,MF,True,True,3,True,531.0,10,0.532,1.6,1.042,0.532,1.6,2.374,0.0,0.0,0.172,0.517,0.337,0.172,0.517,0.0,0.511
Sebastian Berhalter,USA,MF,True,False,1,False,317.0,7,0.266,0.266,2.235,0.635,3.133,3.192,0.0,0.0,0.142,0.142,1.188,0.338,1.666,0.0,0.119
Weston McKennie,USA,FW,True,True,2,True,453.0,7,0.313,0.0,1.505,0.626,2.685,0.368,0.313,0.0,0.109,0.0,0.522,0.217,0.931,0.109,0.208
